Account Number,Card Number,Open to Buy,Credit Limit,Transaction Amount,Transaction Time,Transaction Date,Transaction Type,Currency Code,Merchant Category Code,Merchant Number,Transaction Country,Transaction City,Approval Code,Fraud Label
4582905232,8.43762E+15,23016.52513,87656.22111,4302.173213,16:43:58,11/27/2023,Cash Withdrawal,INR,5864,AWUAB3TT32JN,IN,Ahmedabad,NC3H6Q,Not Fraud
5622475118,7.14092E+15,83338.48722,100047.3836,915.3350914,3:56:41,1/13/2024,Online Payment,INR,5020,I2IFEDBZYSLO,IN,Delhi,2DNQNG,Not Fraud
9058922598,8.46631E+15,26217.05559,179685.2708,7152.126921,3:21:21,12/5/2023,Cash Withdrawal,INR,4221,WQ4SDWZRFRWM,IN,Bangalore,HNGIEC,Not Fraud
1886796708,4.24528E+15,62836.58316,124081.7898,8221.910103,18:08:12,12/2/2024,Purchase,INR,5753,LFABDGF7UA6Q,IN,Delhi,E8OGJR,Not Fraud
5399877301,8.82111E+15,14574.64786,179557.7522,9755.233724,11:59:07,3/21/2023,Cash Withdrawal,INR,5825,EWUVBIVEIBNS,IN,Pune,89TZLJ,Not Fraud
1832642436,2.58501E+15,14004.00529,83419.98346,3995.747199,10:47:30,6/19/2024,Cash Withdrawal,INR,4781,1XIYYH96UZP1,IN,Delhi,FVOSFT,Not Fraud
5144138192,8.05804E+15,30469.55546,125323.9408,8681.947697,23:39:37,6/18/2023,Cash Withdrawal,INR,5946,L8FUCFAM76LY,IN,Mumbai,CNULWC,Not Fraud
7896378477,2.06503E+15,39072.24501,70220.85503,2543.792629,17:21:53,11/3/2023,Online Payment,INR,4262,CB5PO68JC7H0,IN,Ahmedabad,RSBTZX,Not Fraud
1493775502,6.87562E+15,23921.43737,65748.21341,6903.444514,11:47:29,1/15/2024,Online Payment,INR,5206,Z5GC1JY06LUX,IN,Pune,3744JE,Not Fraud
8361763807,9.41253E+15,49013.43109,186278.0599,738.6510537,17:37:34,5/29/2023,Purchase,INR,4925,URZTBVB01JL6,IN,Chennai,GFKXEM,Not Fraud
8109500255,2.06826E+14,35464.41,64455.17228,1523.523275,5:48:18,7/12/2024,Purchase,INR,4433,20GHADOEKVW3,IN,Delhi,919NW8,Not Fraud
8217341813,7.73609E+15,64925.20909,149108.0635,3800.549301,7:10:30,5/29/2024,Refund,INR,4746,YA9RZ5SZCMKT,IN,Bangalore,ZZH5K0,Not Fraud
6501513404,9.19913E+15,78070.50647,86456.19231,4160.091367,16:47:31,10/3/2023,Cash Withdrawal,INR,4676,VDZ2NY2DU56U,IN,Delhi,PLW58C,Not Fraud
3493484943,9.29611E+15,45549.16995,157282.6263,5187.205308,0:11:21,6/21/2024,Refund,INR,5075,KA81380YQ659,IN,Hyderabad,FV9PD6,Not Fraud
6677432454,7.6808E+15,57009.03179,158888.9707,931.0394661,2:04:51,3/19/2024,Cash Withdrawal,INR,4179,UOYOJ684MADK,IN,Mumbai,RVOO8W,Not Fraud
1789084800,2.54253E+15,74871.42566,152124.3767,4294.796177,20:46:38,9/12/2023,Online Payment,INR,4560,25SDH17HVSSF,IN,Delhi,R73HNU,Not Fraud
2557990988,2.56053E+15,14123.29442,52014.57305,4758.690471,19:20:49,8/30/2024,Refund,INR,5926,84YSJSGOGOHJ,IN,Ahmedabad,82AC51,Not Fraud
4979605649,1.4738E+15,66370.95044,137850.8347,8321.746933,18:23:03,12/6/2023,Purchase,INR,4152,K6A9GO9JT71I,IN,Ahmedabad,6OCIGP,Not Fraud
6493602982,8.76272E+15,89980.25692,192004.4827,4587.656501,7:59:11,2/15/2023,Cash Withdrawal,INR,5484,LKG0TK7TGXXU,IN,Kolkata,BYL7C0,Not Fraud
2562355747,7.33972E+15,57545.31474,118957.3281,7706.669127,0:05:07,8/10/2024,Cash Withdrawal,INR,4653,9FYM8VKEHBX1,IN,Pune,FR8XPE,Not Fraud
1896665970,3.40814E+15,64889.5722,178340.7713,5863.052368,2:27:08,7/1/2024,Purchase,INR,4802,8PN6JX17OAHJ,IN,Kolkata,VW47T3,Not Fraud
7257626377,1.1024E+15,67449.94629,70349.45766,708.7795329,10:46:26,4/5/2023,Purchase,INR,5599,4MWX7KO0GRTA,IN,Kolkata,OV8VR5,Not Fraud
4522150746,7.37558E+15,43958.22199,181634.9249,9979.680973,20:55:01,1/8/2024,Cash Withdrawal,INR,5574,6Q4DU9MZ3K4K,IN,Ahmedabad,FONQ70,Not Fraud
726057869,9.99959E+15,84928.39676,56696.05454,6799.512873,18:43:51,1/1/2023,Refund,INR,4208,DB1YYSBAKKHN,IN,Mumbai,8D2KQ7,Not Fraud
4175584037,6.58221E+15,46170.51603,195333.1475,8049.410735,15:02:32,7/9/2023,Purchase,INR,5184,6ONM3H8OXOJ8,IN,Mumbai,2TPWYE,Not Fraud
9317672318,8.28418E+15,57381.23409,156726.8844,2517.624671,10:48:26,5/24/2023,Refund,INR,4396,M92QLV8ULL40,IN,Pune,H5F7YX,Not Fraud
4048461777,9.21612E+15,15199.98477,134423.3894,8967.78422,23:20:25,10/11/2023,Online Payment,INR,4353,ZMGFNXN2825C,IN,Bangalore,BUPYX4,Not Fraud
5130280475,9.78539E+15,24671.80381,131952.4012,8437.494636,21:28:32,5/25/2024,Cash Withdrawal,INR,4822,L74JPYI73IG7,IN,Mumbai,T4QJR4,Not Fraud
5171550811,3.32119E+15,59139.34528,73881.71934,6815.795419,19:04:31,4/17/2024,Purchase,INR,5825,SLIIRQCIACJ8,IN,Kolkata,PC7MM3,Not Fraud
3477850418,7.67162E+15,55886.50097,148574.8875,9336.129881,13:15:29,11/25/2024,Purchase,INR,4595,7M979PO7NXMS,IN,Ahmedabad,PQIN1H,Not Fraud
9811631155,1.75549E+15,63909.0438,66635.99276,4901.160906,15:08:52,11/14/2024,Cash Withdrawal,INR,5387,0U16EKSWIND2,IN,Hyderabad,4ARHJV,Not Fraud
3070842881,5.69672E+15,33579.70057,153598.2704,8791.535448,0:13:51,4/14/2023,Refund,INR,5260,RC5P4Z72TMVB,IN,Hyderabad,HQJY0U,Not Fraud
6528967874,4.91324E+15,99692.91008,53727.70554,4536.749204,12:53:56,6/3/2024,Cash Withdrawal,INR,4104,90X8WIVRA655,IN,Delhi,XCRVVZ,Not Fraud
4199206374,6.27208E+14,46574.07779,179183.1943,4068.841149,19:50:27,3/30/2023,Purchase,INR,5470,NA1RWSZRTNQF,IN,Mumbai,UQ11B3,Not Fraud
9208412462,6.63945E+15,17879.81409,179756.2272,6683.128007,9:49:56,7/12/2023,Refund,INR,5819,0HXTTZCFL5OM,IN,Ahmedabad,ORWCU2,Not Fraud
29300495,5.85516E+15,42893.74004,96327.93079,8359.894496,3:04:44,3/6/2024,Cash Withdrawal,INR,5794,NSHMFVOKT7TQ,IN,Bangalore,VT09GT,Not Fraud
2660536310,2.79788E+15,83591.736,167800.1883,8844.817275,14:28:18,4/7/2023,Refund,INR,5993,TN7GQOT9Z8AK,IN,Pune,UQNUGJ,Not Fraud
7757586708,4.25546E+15,78818.34775,92588.7483,2027.219756,18:18:30,9/3/2023,Refund,INR,5610,E7DUGH4O2O8N,IN,Kolkata,QTL0FF,Not Fraud
4888863867,4.30899E+15,97213.20544,149688.0853,4115.595242,14:18:10,3/4/2023,Online Payment,INR,4929,GI5P129A9WUD,IN,Bangalore,WKYH73,Not Fraud
3749283707,9.41795E+15,66488.86069,67909.94738,3677.338704,16:13:05,6/26/2024,Refund,INR,4507,42758D4YUTBI,IN,Delhi,6EVCM3,Not Fraud
5285117227,4.44586E+15,72464.2684,66198.72622,3249.327945,2:09:14,6/21/2023,Cash Withdrawal,INR,4164,ICLQSU0J2MSX,IN,Bangalore,PPV0EW,Not Fraud
8044211632,5.70419E+15,42665.68204,142876.688,957.8733139,11:56:40,5/7/2024,Purchase,INR,5782,6VNCQDIIGIQO,IN,Hyderabad,96DWIO,Not Fraud
7741245970,9.84635E+14,71324.44548,105159.3749,1030.09399,6:37:11,6/25/2024,Refund,INR,5376,WOEGSIQL1Z9V,IN,Ahmedabad,9NLQ7N,Not Fraud
3469293860,3.46927E+15,85520.89131,198591.1592,2778.689316,11:48:57,5/8/2023,Online Payment,INR,5915,BXOLP3SD6RKA,IN,Mumbai,N5ZJKE,Not Fraud
9675537308,1.93177E+15,89648.33544,195536.9902,3536.626742,0:40:15,12/31/2024,Refund,INR,4869,6W7LER9GXEOG,IN,Pune,50YKGF,Not Fraud
4570888272,5.26952E+15,22375.95997,93191.50358,5227.327651,17:07:02,2/10/2023,Cash Withdrawal,INR,4255,ODT3JEUT64DR,IN,Bangalore,99QJF0,Not Fraud
963095821,7.58381E+15,91402.82986,199541.3733,7818.507792,18:46:04,11/16/2024,Refund,INR,4654,JJBU1QWQYO7R,IN,Pune,GS7VH1,Not Fraud
5952866795,7.46415E+15,13033.16435,108019.7766,6147.642047,6:05:17,7/23/2023,Purchase,INR,4968,52N3Z4PN5D8T,IN,Delhi,UVQKAB,Fraud
4903258138,9.80502E+15,52987.73661,60687.48547,6334.969723,18:41:30,6/24/2024,Cash Withdrawal,INR,4398,FMRM7OJOBQT4,IN,Hyderabad,9J4M7N,Not Fraud
4801266621,7.63303E+15,93393.04329,77169.28013,3003.940555,8:23:55,10/25/2024,Purchase,INR,5382,4XQAOCAIJRYV,IN,Bangalore,FDACQF,Not Fraud
8016556241,5.78262E+15,42827.28254,65475.1328,9275.929641,4:58:09,12/23/2023,Cash Withdrawal,INR,4368,C31CHH9R77J8,IN,Mumbai,B1RZYO,Not Fraud
8798226082,6.41971E+15,90550.78714,85755.31741,9923.952002,12:11:24,4/23/2024,Cash Withdrawal,INR,4373,IBLKJ32B9WN1,IN,Hyderabad,HRNKQ5,Not Fraud
666955421,5.6626E+15,46125.79472,81561.27432,6180.941138,21:15:10,12/20/2024,Purchase,INR,5623,OHL5UP351ZHO,IN,Kolkata,PAPQNC,Not Fraud
232764467,4.2683E+15,87725.37697,81618.50556,6653.235503,6:11:15,5/8/2024,Purchase,INR,5312,DNDEEX5TYETM,IN,Chennai,MZAER0,Not Fraud
1777688481,7.56794E+15,83093.88183,94724.67414,3543.838716,1:59:09,12/27/2023,Online Payment,INR,5345,YFDWW9OONU16,IN,Delhi,VBDR7U,Not Fraud
3902012932,2.38509E+15,23382.55472,84350.83873,4160.651633,14:13:01,9/3/2024,Cash Withdrawal,INR,4221,1W6WQWT1P4HZ,IN,Bangalore,8M4MUV,Not Fraud
5344478020,9.01804E+15,85394.35003,190485.0739,4392.361059,0:55:37,12/16/2023,Online Payment,INR,4421,OQY462F3H92U,IN,Delhi,E7K1GQ,Not Fraud
3003824254,6.29718E+15,75711.2293,62632.70435,7643.188972,4:35:03,4/20/2024,Online Payment,INR,4863,X07A1GQI0IUB,IN,Bangalore,GBSLXI,Not Fraud
5243506170,4.60143E+15,42869.26692,77841.37067,7317.787234,8:32:48,8/12/2023,Cash Withdrawal,INR,4378,BCY6I21JQJMP,IN,Hyderabad,F32AHW,Not Fraud
2603901725,9.67657E+15,21971.01414,69007.68978,6817.183501,5:05:24,10/15/2024,Cash Withdrawal,INR,4409,DT0REYNOBC6C,IN,Hyderabad,1YLWKI,Not Fraud
4722885695,6.83638E+15,22391.26039,88956.72742,6515.887032,9:52:02,3/15/2024,Cash Withdrawal,INR,4192,IUNQYI960OHX,IN,Mumbai,Z2J96U,Not Fraud
3089702814,4.39492E+15,60455.03783,75948.37856,3482.625075,4:34:57,4/15/2024,Cash Withdrawal,INR,5071,3EKO8G0R79RD,IN,Bangalore,LKB9GX,Not Fraud
8367152415,6.91742E+15,63636.98767,126129.5164,1645.590917,3:28:55,8/23/2023,Cash Withdrawal,INR,5939,K0ANYDSAATUY,IN,Hyderabad,LL4WWX,Not Fraud
2349248510,9.72048E+15,28924.18683,93171.66598,4119.992483,1:29:15,9/25/2024,Online Payment,INR,4647,JF2WFRO7CD71,IN,Chennai,3WBKQ8,Not Fraud
2835210810,7.51608E+15,55549.51692,57815.31712,5046.436831,1:47:22,10/6/2024,Cash Withdrawal,INR,5975,5HAHINA2O4N5,IN,Ahmedabad,P3CD2M,Not Fraud
2607495301,9.54936E+15,46811.353,80243.64306,8218.64599,3:41:43,4/20/2024,Refund,INR,4067,PZUY0XTCAVN0,IN,Ahmedabad,ZBE4OV,Not Fraud
6172821566,4.54422E+15,48638.66654,152586.371,8645.350225,1:44:46,8/3/2023,Purchase,INR,5273,X73XI8J28S1O,IN,Pune,VF2EA2,Not Fraud
3534374181,9.58801E+15,94868.89016,75854.09127,4482.589811,1:24:16,3/20/2024,Cash Withdrawal,INR,5552,1QXY5XO0PE95,IN,Delhi,ILFRR7,Not Fraud
7539904719,3.6998E+15,83854.8019,167144.5769,8962.006086,21:45:42,11/1/2023,Purchase,INR,4434,M3FVTUTWNEJ9,IN,Chennai,1AYLHZ,Not Fraud
9463438060,9.72747E+14,16266.83572,193123.606,3284.830007,20:19:31,7/28/2024,Cash Withdrawal,INR,4681,FPLUJRQXMTDX,IN,Ahmedabad,M6TAPA,Not Fraud
97989103,6.41608E+15,61946.80601,71932.37794,7231.34224,18:00:01,11/8/2023,Online Payment,INR,4981,PD7Q76C4T2NE,IN,Bangalore,SKFEOX,Not Fraud
8437135461,6.52131E+15,90774.43317,169470.282,9810.21177,9:50:40,12/13/2024,Online Payment,INR,5403,LUWF03CREJU8,IN,Kolkata,5YT6HS,Not Fraud
2948888812,5.84888E+14,82846.36763,154841.0961,4808.678999,14:36:46,9/25/2023,Refund,INR,4459,VJX0OCO78UP3,IN,Kolkata,OEGVTH,Not Fraud
9882862223,2.02961E+15,39743.69348,57592.28872,4067.303912,18:46:11,2/14/2023,Purchase,INR,4821,ZHCDH1YFGOCT,IN,Pune,0LAYSS,Not Fraud
2659920277,2.95013E+15,47639.64043,119518.3277,6994.271641,11:33:54,8/1/2024,Purchase,INR,5101,LCF5FYM4PBO8,IN,Bangalore,GXZBOZ,Not Fraud
6613268236,1.91425E+15,73491.35492,199815.8296,2365.92739,6:58:00,3/9/2023,Cash Withdrawal,INR,4754,XLA7QZKF22EL,IN,Chennai,0GF520,Not Fraud
2547728402,3.88542E+15,55519.63757,80266.39306,9617.803156,23:52:55,6/26/2023,Purchase,INR,4939,H7KH11RH19X6,IN,Delhi,DBLEAP,Not Fraud
2526210159,6.93267E+15,18547.32474,51898.16938,5430.433324,10:33:48,10/22/2023,Refund,INR,5268,O3M0394LWGYK,IN,Pune,L113BT,Not Fraud
9396792957,5.04613E+15,62361.34522,86140.237,846.1111915,22:46:34,6/2/2024,Cash Withdrawal,INR,4854,QGBDVTD31L2O,IN,Mumbai,7JBKDX,Not Fraud
4453802351,6.74528E+15,70964.65042,194368.6724,9048.408789,10:18:22,8/16/2024,Refund,INR,4923,9XMKI69WV77Z,IN,Ahmedabad,1JFF5U,Not Fraud
5519350437,2.44565E+14,68365.81858,164941.3119,8859.17958,20:22:29,8/5/2023,Online Payment,INR,4877,YGX4HS8S9LVR,IN,Chennai,E2R6Z8,Not Fraud
9708886810,4.44246E+15,40896.19796,97481.04992,6784.151577,6:28:53,3/23/2024,Refund,INR,4076,07JY92UMFKG0,IN,Bangalore,0F9JOH,Not Fraud
6726586098,7.81147E+15,91718.30188,162626.6963,8757.403858,14:01:52,8/7/2023,Cash Withdrawal,INR,4896,WQ1EX5K6H9HL,IN,Hyderabad,TMXQW6,Not Fraud
7876716219,5.22674E+15,30103.08516,81675.50496,2447.038647,16:45:00,9/14/2023,Online Payment,INR,5349,9FHXVFLKILDK,IN,Ahmedabad,7EJSQF,Not Fraud
7776193478,7.51713E+15,19863.01023,155276.4469,7338.285735,15:30:37,3/16/2023,Online Payment,INR,5136,C3KR9HDIRFVP,IN,Mumbai,PPI5HA,Not Fraud
868700761,4.58864E+15,92057.94511,139061.7575,7590.701131,19:45:16,4/29/2023,Refund,INR,4100,AP7D78VL4UPF,IN,Delhi,4OS2WV,Not Fraud
9509611893,6.15055E+15,53369.30885,182660.014,4178.638659,22:21:59,1/15/2023,Purchase,INR,5117,SAZM4CNAXQ3C,IN,Hyderabad,EJFYBH,Not Fraud
3816907378,9.82817E+15,58168.32041,148301.2576,5150.153052,8:16:51,2/3/2024,Refund,INR,4301,VSOOKCDSTWL1,IN,Bangalore,D091O3,Not Fraud
6614754496,5.33724E+15,22885.82622,176048.4779,4406.479498,6:37:10,1/22/2024,Online Payment,INR,4060,JBGT4X4FR24C,IN,Bangalore,8SM75W,Not Fraud
3048455872,7.4243E+15,20799.17501,170716.1185,9581.886183,1:55:03,3/25/2023,Online Payment,INR,4483,ZRH9MEEWD7MQ,IN,Pune,5ZF59C,Not Fraud
2269961816,4.64598E+15,87678.90606,111705.2586,1391.813734,2:28:00,9/18/2024,Refund,INR,5798,S7SZNG8EZAOF,IN,Kolkata,J4U4Q3,Not Fraud
1553016793,7.94401E+15,20576.70544,98119.30364,5131.477987,7:25:11,2/11/2024,Online Payment,INR,4921,KBHC1SRB3507,IN,Chennai,CM4N0R,Not Fraud
3883841358,6.8541E+15,67186.81339,74589.79751,2488.805932,23:02:13,3/1/2023,Cash Withdrawal,INR,4241,ZN2C9LZ4JKU0,IN,Ahmedabad,5E2Q1S,Not Fraud
7587380116,2.49451E+15,14455.1278,92929.36882,4645.024653,19:20:37,1/13/2024,Refund,INR,4376,M8OL7NVKW1G1,IN,Mumbai,R8YCPR,Not Fraud
8300330163,2.90216E+15,25674.76042,57140.36802,5698.830469,20:21:47,10/14/2023,Refund,INR,5441,L26GJUWJZEZF,IN,Delhi,A3ER8N,Not Fraud
7828418267,2.14395E+15,88097.50959,143262.5752,3464.260017,10:53:10,4/18/2024,Cash Withdrawal,INR,5918,38YLKJLQFLG6,IN,Chennai,RY65E8,Not Fraud
5865613259,2.77936E+15,66087.47728,56169.28393,6746.691849,17:59:18,6/20/2024,Online Payment,INR,5249,L73XRQKAUTXU,IN,Chennai,A7DHHX,Not Fraud
5279649077,1.38718E+14,12098.46149,127198.8309,4979.244916,20:38:45,12/10/2024,Refund,INR,5003,1WHR9OWK9PJ2,IN,Chennai,871RVR,Not Fraud
3609286066,7.70823E+15,44026.59754,187163.335,9077.703669,11:18:43,4/15/2024,Purchase,INR,5450,FKXMKD2M21ML,IN,Delhi,K0IM1K,Not Fraud
416515636,4.66168E+15,95934.242,80699.14463,7322.036666,18:49:51,12/17/2023,Online Payment,INR,5121,5WVOTYXRJC0W,IN,Kolkata,M6F6A8,Not Fraud
9809210488,9.1018E+15,65157.16065,118041.1007,5182.821397,19:04:41,4/30/2023,Online Payment,INR,5254,8P92NEV8JP61,IN,Bangalore,Q5A8H3,Not Fraud
7644882805,9.10399E+15,42204.75448,86624.39767,9749.563404,5:01:00,10/24/2023,Online Payment,INR,5317,OLB6IEJ9U70Q,IN,Kolkata,X0UINH,Not Fraud
4226873364,5.59132E+15,22369.51459,123391.9261,7120.742169,6:59:08,3/15/2023,Cash Withdrawal,INR,5292,JPVD4MKH1LBT,IN,Ahmedabad,6KA8DY,Not Fraud
874447041,1.5602E+15,59168.40138,59735.43621,8197.844876,9:53:33,3/28/2024,Cash Withdrawal,INR,5145,ID28X30LUPIT,IN,Bangalore,520J6Z,Not Fraud
9133056973,7.99897E+15,91239.72361,175623.6903,5778.924323,11:31:06,10/27/2024,Cash Withdrawal,INR,5296,20EYE170J6OX,IN,Chennai,65N9TC,Not Fraud
9161522123,9.42999E+15,34835.41534,157303.4288,7673.381706,7:07:53,3/16/2024,Online Payment,INR,5055,OFT90XVNKVQJ,IN,Pune,6UFPD8,Not Fraud
6609708092,2.49773E+15,66106.80009,98518.32602,792.4845179,16:12:08,3/31/2023,Online Payment,INR,4657,6RK68MS9D17C,IN,Delhi,8TYBWU,Not Fraud
1326246594,9.21614E+14,48943.69033,69625.01187,2059.657661,10:41:32,12/29/2023,Refund,INR,5297,S71B2GE0FRYM,IN,Bangalore,1N0SJM,Not Fraud
4601187186,6.93519E+15,55699.52709,147905.5725,7624.958606,18:12:06,12/8/2024,Online Payment,INR,5596,MFA19OHIC2B0,IN,Ahmedabad,36B2AV,Fraud
5392542734,2.49518E+15,91662.11146,195754.4886,8826.422204,14:04:59,3/7/2024,Online Payment,INR,5920,UQBHTPNZYY61,IN,Ahmedabad,28MIOX,Not Fraud
8276342708,7.85349E+15,47953.80548,174140.0077,8769.212722,7:07:01,9/23/2023,Online Payment,INR,4437,ZJUBC1S9NQQU,IN,Chennai,FV15S8,Not Fraud
544338357,2.66967E+15,43095.22351,167522.439,9338.136919,12:54:11,3/1/2024,Online Payment,INR,4581,EM4SMPK8WT3J,IN,Mumbai,3XIK4M,Not Fraud
804170618,6.35123E+14,22026.59093,91960.00671,4269.07885,7:40:57,4/22/2023,Cash Withdrawal,INR,4082,JGMAI21J1CQJ,IN,Delhi,81JLSU,Not Fraud
5874956219,9.11984E+15,57136.98541,130615.9407,2830.507646,19:51:05,4/26/2024,Purchase,INR,5664,KKEV1J3U6STD,IN,Delhi,SAN38H,Not Fraud
8277566577,2.76565E+15,58283.98826,190314.5438,5227.354896,20:35:34,8/29/2024,Refund,INR,5644,0N25RGGCI1PW,IN,Delhi,DIAHZ6,Not Fraud
1163216658,3.6289E+15,63919.00452,170365.048,6296.559991,17:08:01,10/1/2024,Online Payment,INR,4217,IZD2YIEUAKS5,IN,Kolkata,712J04,Not Fraud
8634173051,7.583E+15,94354.04624,85023.83963,1660.288686,6:10:14,10/12/2024,Purchase,INR,5183,WX43K2HA22HI,IN,Pune,XKL2EM,Not Fraud
8699116413,7.00044E+15,68012.00366,163798.0842,7274.986238,15:46:05,1/31/2023,Cash Withdrawal,INR,5472,JX5VKNYWCAT3,IN,Pune,SD6IZ8,Not Fraud
370352496,9.50921E+15,27994.61016,117032.5842,9636.789065,22:16:13,2/6/2024,Online Payment,INR,4839,FUXI2TMIOZ9E,IN,Pune,Q51E5H,Not Fraud
5203089649,6.43025E+15,43754.49864,102226.4275,5133.149056,14:42:58,11/19/2023,Purchase,INR,4332,U614PF8JU411,IN,Bangalore,XL6SLG,Not Fraud
4549010337,3.71056E+15,12078.11259,136335.8952,7029.185331,6:14:09,11/9/2024,Refund,INR,4453,R64UN40C7YOX,IN,Ahmedabad,CKVEHU,Not Fraud
2364405280,2.54758E+13,85936.67839,73790.58562,7935.185552,3:16:43,8/17/2023,Refund,INR,4573,HAOQM13ITA48,IN,Delhi,HHABZT,Not Fraud
7392590898,5.08124E+15,89818.73362,198102.4659,5161.829209,12:05:13,3/11/2023,Refund,INR,4475,5BZTAMLOGD24,IN,Chennai,LLRK4O,Not Fraud
3175811672,6.94362E+15,88855.06064,69029.97578,9469.397809,11:31:11,9/22/2023,Online Payment,INR,5473,WXUPKTAMIIWL,IN,Bangalore,KUY4ZC,Not Fraud
5740335436,6.61439E+15,16913.23927,65386.86149,4967.043209,10:02:08,3/2/2023,Online Payment,INR,5696,T2H8U3AG6YKD,IN,Ahmedabad,5SFZPP,Fraud
1724157854,1.21135E+15,27043.12391,84712.62417,2114.130474,8:11:01,2/13/2023,Online Payment,INR,5127,YA9Z0LCZE0JE,IN,Ahmedabad,7REVW9,Not Fraud
1177060868,2.99555E+15,96250.0969,167470.1378,7928.156829,23:30:29,9/11/2023,Refund,INR,5592,8A9PD8JTFU9Q,IN,Chennai,HNF98W,Not Fraud
1738612349,1.70214E+15,45462.44269,137210.7908,3899.484243,0:59:35,3/5/2023,Cash Withdrawal,INR,5168,ODOESVPBX8ZY,IN,Ahmedabad,OO0FUP,Not Fraud
7621154501,1.37224E+15,57868.85087,92794.40745,9764.383438,14:27:30,8/29/2023,Refund,INR,4928,9CA86AV1FGRE,IN,Mumbai,6PXBI0,Not Fraud
3436571241,9.47913E+15,75647.76388,73314.86709,4695.064772,22:47:02,5/22/2024,Refund,INR,5781,9PE0YIKY7EYR,IN,Kolkata,H75NKN,Not Fraud
1499863393,1.59166E+15,46269.14047,65830.28266,7170.190734,22:45:09,6/14/2023,Refund,INR,4975,RDUCM8JLEXCH,IN,Hyderabad,JOVHA9,Not Fraud
6200341669,8.04292E+15,47744.34109,50283.87394,3426.419525,7:24:53,3/26/2023,Refund,INR,5569,8P9RBGSUO1TL,IN,Mumbai,J0EJOZ,Not Fraud
7760054101,4.98254E+15,10404.70045,80589.92641,5689.801336,16:10:17,3/22/2023,Cash Withdrawal,INR,5661,WYPDYXHD1YMO,IN,Mumbai,9YDNNG,Not Fraud
7354578317,9.64041E+15,42816.4384,99146.19917,1440.933702,15:27:24,5/10/2024,Refund,INR,4905,M6TJFUL3KFV3,IN,Kolkata,DF82X9,Not Fraud
2176148617,3.56801E+15,46279.29197,179968.9421,1471.328016,1:36:13,2/12/2024,Online Payment,INR,5918,YSHYAK8MW7B4,IN,Mumbai,LHC1PS,Not Fraud
3619791821,7.61348E+15,99814.23768,108166.8947,7001.822699,13:56:17,9/4/2024,Purchase,INR,4905,VQO6L70U3Z3P,IN,Mumbai,3NLRWC,Not Fraud
3425401289,7.48575E+15,34726.64986,92564.56059,3965.262326,9:39:33,6/6/2023,Cash Withdrawal,INR,4848,CA3VPIT2Z4SS,IN,Bangalore,04OXGW,Not Fraud
694625967,3.9112E+15,66761.49734,104471.2264,4827.492505,2:13:50,4/21/2023,Purchase,INR,4950,YGYT3A2I7UMX,IN,Kolkata,QPY6OF,Not Fraud
7836187187,5.20308E+15,44416.96022,80399.68612,5745.225058,6:40:42,1/21/2023,Refund,INR,4277,Y3IK7YCDACLH,IN,Ahmedabad,JLWZ2H,Not Fraud
1827590708,5.95452E+15,21970.73109,111845.0413,6482.345627,14:39:40,2/25/2023,Cash Withdrawal,INR,4867,HDA3WCPIDZUX,IN,Ahmedabad,VTRS5G,Not Fraud
4879077176,4.40699E+14,97274.51435,138442.758,6422.022822,17:59:48,1/13/2023,Online Payment,INR,4041,3SIBWTBXG9ZH,IN,Ahmedabad,3HKCOB,Not Fraud
2745639546,2.06334E+15,81658.95632,125190.4141,7930.578182,6:26:48,4/6/2023,Cash Withdrawal,INR,4799,9QJFMI9ABSOB,IN,Bangalore,VZ074V,Not Fraud
1208942537,7.57296E+15,26245.17105,141805.0079,9897.236718,19:09:37,11/28/2023,Online Payment,INR,5238,DFS9QPEM1PJ3,IN,Chennai,V89R45,Not Fraud
5516384101,9.73649E+15,85190.35953,160038.1192,8480.607092,16:47:29,3/31/2023,Cash Withdrawal,INR,5614,HHH1DVZYF1DL,IN,Delhi,8M778B,Not Fraud
917186625,4.81582E+15,89025.00966,109645.7306,7168.453836,19:56:58,2/10/2023,Purchase,INR,4622,SJI8ZQM77YGI,IN,Hyderabad,E60GP7,Not Fraud
3721357836,8.1108E+15,49888.61087,174544.2331,1579.720994,16:34:14,9/20/2023,Cash Withdrawal,INR,5585,OTEJ9ISLAHP1,IN,Mumbai,QC72UG,Not Fraud
264480828,4.46254E+15,86641.89038,171580.8118,9642.217749,20:12:19,5/4/2024,Cash Withdrawal,INR,4985,ZROA6JW3GECX,IN,Delhi,T84VYE,Not Fraud
739088505,3.65151E+15,30956.80605,154104.7528,9362.043807,16:41:30,11/20/2024,Refund,INR,5140,6DTV2PA63X6M,IN,Bangalore,W0D5NV,Not Fraud
3805760522,5.30928E+15,71260.11671,184893.9758,5643.443473,11:06:58,1/27/2024,Cash Withdrawal,INR,5814,2Y7T5SBTA2TR,IN,Pune,3SXO22,Not Fraud
6984869891,6.65833E+15,36013.61033,106906.5303,1278.57062,20:40:20,3/8/2023,Purchase,INR,5491,IH4H910VIT33,IN,Mumbai,9WU9YA,Not Fraud
8406521735,4.52936E+15,23793.34553,119640.5955,3295.353868,20:36:47,1/5/2024,Online Payment,INR,5541,NWBMYQXFOBAY,IN,Ahmedabad,K1WQ4U,Not Fraud
